Applicant_ID,Name,Age,Education,Employment_Type,Employment_Years,Dependents,Marital_Status,Annual_Income,Monthly_Expenses,Existing_Loans,Existing_EMI,Savings_Balance,Asset_Value,Credit_Score,Credit_History_Years,Previous_Default,Number_of_Credit_Accounts,Late_Payments,Loan_Amount_Requested,Loan_Term_Months,Loan_Purpose,Monthly_Income,DTI_Ratio,Loan_to_Income,Disposable_Income,Loan_Status,Default_Status
APP_00561,Alexa Dominguez,48,Graduate,Salaried,22,0,Single,659150,14512,2,24718,218506,1944931,673,13,0,3,0,384979,12,Medical,54929.17,45.0,0.584,15699.17,Rejected,0
APP_00562,Shannon Herrera,47,Postgraduate,Business Owner,7,0,Married,976781,37405,0,0,97886,3719547,728,25,0,2,0,316224,12,Business,81398.42,0.0,0.324,43993.42,Approved,0
APP_00563,Christopher Martinez,42,Graduate,Business Owner,8,2,Single,366317,6203,1,13736,164324,738689,738,2,0,7,0,215900,120,Home,30526.42,45.0,0.589,10587.42,Approved,0
APP_00564,Erica Parker,24,Postgraduate,Salaried,1,3,Married,621601,19476,2,18231,266643,1954194,752,1,1,2,0,301916,36,Personal,51800.08,35.19,0.486,14093.08,Approved,1
APP_00565,Lisa Singh,58,Graduate,Salaried,22,0,Married,605470,18721,2,19286,406625,1782989,583,6,0,1,1,50000,24,Vehicle,50455.83,38.22,0.083,12448.83,Rejected,1
APP_00566,Dennis Lynch,57,Graduate,Salaried,6,4,Married,851421,25744,0,0,283630,2092090,483,8,0,5,5,915798,12,Medical,70951.75,0.0,1.076,45207.75,Rejected,1
APP_00567,Abigail Cortez,44,High School,Self-Employed,19,0,Single,919637,20347,2,34486,17261,2121780,596,13,1,4,0,1144616,60,Home,76636.42,45.0,1.245,21803.42,Rejected,1
APP_00568,Sean Nguyen,21,Graduate,Salaried,0,1,Single,956739,24414,2,30904,127252,2871581,680,1,0,4,0,382666,84,Medical,79728.25,38.76,0.4,24410.25,Approved,0
APP_00569,Joseph Mccormick,56,Graduate,Self-Employed,25,0,Single,430657,7539,0,0,188040,654831,631,2,0,2,0,202837,84,Vehicle,35888.08,0.0,0.471,28349.08,Approved,0
APP_00570,Alexander Scott,36,Graduate,Salaried,8,2,Married,1074730,30748,0,0,204603,3864125,711,2,0,2,1,493166,48,Personal,89560.83,0.0,0.459,58812.83,Approved,0
APP_00571,Rebecca Sampson,30,Graduate,Salaried,7,3,Single,830605,36428,4,31147,317514,2310508,694,9,0,6,1,561351,48,Business,69217.08,45.0,0.676,1642.08,Rejected,1
APP_00572,Matthew Hart,35,High School,Self-Employed,5,1,Single,981002,23691,2,16271,388753,2076688,625,14,0,3,1,903159,60,Education,81750.17,19.9,0.921,41788.17,Rejected,0
APP_00573,Sheila Russell,61,Graduate,Salaried,20,0,Married,454606,17683,1,11703,45212,1239332,673,22,0,5,1,705353,48,Education,37883.83,30.89,1.552,8497.83,Rejected,0
APP_00574,Emily Contreras,55,Postgraduate,Salaried,11,2,Single,925952,23237,3,32105,259522,1570596,682,4,0,1,2,1384409,36,Education,77162.67,41.61,1.495,21820.67,Rejected,0
APP_00575,Paul Howard,32,Graduate,Salaried,6,2,Married,495115,11595,3,18566,209893,1343069,613,2,0,8,3,669792,60,Vehicle,41259.58,45.0,1.353,11098.58,Approved,0
APP_00576,Michael Wall,47,Graduate,Salaried,17,1,Married,754606,26961,2,18028,153385,1336077,653,16,1,2,1,696941,36,Business,62883.83,28.67,0.924,17894.83,Rejected,1
APP_00577,Justin Adkins,27,Postgraduate,Business Owner,7,4,Single,668696,13838,4,25076,153492,1740972,699,7,0,6,4,982896,24,Vehicle,55724.67,45.0,1.47,16810.67,Rejected,1
APP_00578,Roger Wang,36,High School,Salaried,10,2,Single,945653,27569,4,35461,337856,3461062,737,15,0,1,0,1380632,120,Business,78804.42,45.0,1.46,15774.42,Rejected,0
APP_00579,Andre Gamble,50,Graduate,Salaried,18,2,Married,404294,14531,4,15161,119285,1168890,719,17,0,6,0,501159,36,Vehicle,33691.17,45.0,1.24,3999.17,Rejected,0
APP_00580,Angela Mahoney,59,High School,Salaried,0,0,Married,483700,10988,2,15374,153234,988344,670,12,0,1,1,607323,60,Education,40308.33,38.14,1.256,13946.33,Rejected,0
APP_00581,Carmen Williams,35,Graduate,Salaried,4,4,Single,607411,13390,1,3422,10000,1380850,735,16,0,3,1,739719,12,Personal,50617.58,6.76,1.218,33805.58,Approved,0
APP_00582,Whitney Hernandez,21,Graduate,Contract,0,3,Single,466512,10428,0,0,110642,1223956,715,1,0,3,0,767139,36,Business,38876.0,0.0,1.644,28448.0,Rejected,0
APP_00583,Caroline Tran,35,High School,Salaried,4,0,Married,643135,12095,2,23304,172630,1440728,662,14,1,4,2,780049,36,Education,53594.58,43.48,1.213,18195.58,Rejected,1
APP_00584,Matthew Watson,41,High School,Salaried,20,0,Married,798480,21729,2,16778,347671,1623110,759,1,0,3,0,211090,48,Medical,66540.0,25.21,0.264,28033.0,Approved,0
APP_00585,Rebecca Griffin,23,Graduate,Business Owner,2,4,Married,1491826,31441,1,7172,432326,1698108,773,5,0,5,0,551911,84,Education,124318.83,5.77,0.37,85705.83,Approved,0
APP_00586,William Houston PhD,21,Postgraduate,Self-Employed,1,1,Married,957274,28312,0,0,456735,2258322,729,2,0,8,0,794289,120,Medical,79772.83,0.0,0.83,51460.83,Approved,0
APP_00587,Stephanie Johnson,48,Graduate,Salaried,0,4,Single,560220,11164,1,16428,122895,1049263,774,14,0,2,1,596183,12,Home,46685.0,35.19,1.064,19093.0,Approved,1
APP_00588,Haley Gibbs,51,Postgraduate,Business Owner,5,1,Married,875817,31895,3,31490,367512,697726,631,19,1,5,2,608509,12,Home,72984.75,43.15,0.695,9599.75,Rejected,1
APP_00589,Matthew Alvarez,33,Diploma,Salaried,10,3,Married,930288,36070,1,13101,305182,3058852,666,10,0,5,2,510890,120,Personal,77524.0,16.9,0.549,28353.0,Approved,0
APP_00590,Suzanne Wright,64,Postgraduate,Business Owner,19,4,Married,798816,22747,2,20063,276110,1802279,727,15,0,2,3,824739,120,Home,66568.0,30.14,1.032,23758.0,Rejected,0
APP_00591,Mark Wilson,44,Graduate,Contract,22,2,Single,661103,29488,2,13555,263542,1903230,719,5,0,8,0,362280,120,Education,55091.92,24.6,0.548,12048.92,Approved,0
APP_00592,Gregory Meza,46,Postgraduate,Contract,10,4,Married,563637,18153,1,13913,166395,1551524,658,16,0,8,0,465023,60,Education,46969.75,29.62,0.825,14903.75,Rejected,0
APP_00593,Michael Lawrence,29,Graduate,Salaried,4,1,Single,312197,11175,1,11041,56239,969377,659,5,0,6,1,297957,36,Home,26016.42,42.44,0.954,3800.42,Rejected,0
APP_00594,Anne Bauer,57,High School,Self-Employed,26,3,Single,687091,31047,2,17225,197562,2471240,778,14,1,1,0,983757,36,Home,57257.58,30.08,1.432,8985.58,Approved,0
APP_00595,Amanda Roberts,22,Graduate,Self-Employed,1,0,Single,729626,19892,3,27360,304483,717162,705,1,0,7,0,871645,120,Medical,60802.17,45.0,1.195,13550.17,Approved,1
APP_00596,Grace Armstrong,60,Graduate,Contract,15,1,Single,180000,5740,3,6750,68601,538487,683,24,0,2,3,111737,12,Education,15000.0,45.0,0.621,2510.0,Rejected,0
APP_00597,Crystal Taylor,31,Postgraduate,Self-Employed,1,2,Single,437630,14689,1,16411,88429,952710,738,3,0,3,1,464784,12,Home,36469.17,45.0,1.062,5369.17,Rejected,1
APP_00598,Cindy Price,51,Diploma,Salaried,12,4,Married,657931,25011,3,24672,99199,1496284,598,21,1,2,2,320892,12,Personal,54827.58,45.0,0.488,5144.58,Rejected,1
APP_00599,Mr. John Brewer,45,Diploma,Self-Employed,8,1,Married,556791,24653,0,0,157516,967069,698,12,0,1,3,436761,48,Home,46399.25,0.0,0.784,21746.25,Approved,0
APP_00600,William Walsh,53,Graduate,Salaried,19,1,Married,487108,18625,4,18266,57165,1788964,833,22,0,7,0,453023,120,Home,40592.33,45.0,0.93,3701.33,Approved,0
APP_00601,Jeanette Wilson,42,Graduate,Contract,13,1,Married,600879,24621,4,22532,202584,642271,685,1,0,8,0,59481,12,Home,50073.25,45.0,0.099,2920.25,Approved,0
APP_00602,Becky Green,41,Postgraduate,Salaried,18,3,Single,559910,17549,2,20996,279080,1090886,559,11,1,2,4,611808,120,Medical,46659.17,45.0,1.093,8114.17,Rejected,1
APP_00603,Savannah Shaffer,33,Graduate,Self-Employed,6,4,Married,1497472,61720,0,0,606867,4710445,739,7,0,8,3,1196868,48,Medical,124789.33,0.0,0.799,63069.33,Approved,0
APP_00604,Leslie Reynolds,48,Postgraduate,Salaried,3,3,Married,591085,22657,2,10652,202292,1539901,727,4,0,3,0,803907,12,Home,49257.08,21.63,1.36,15948.08,Approved,0
APP_00605,Brooke Cannon,51,High School,Business Owner,5,3,Married,1311540,40507,2,27580,135749,5493306,627,4,0,2,4,1089384,12,Business,109295.0,25.23,0.831,41208.0,Rejected,0
APP_00606,Vanessa Cooley,41,High School,Salaried,6,3,Married,467247,13972,3,17521,216796,1099896,669,5,0,5,0,472548,60,Business,38937.25,45.0,1.011,7444.25,Approved,0
APP_00607,Charlene Keller,64,High School,Contract,13,3,Single,527768,22149,3,19791,236010,1462842,589,4,0,6,2,249685,24,Personal,43980.67,45.0,0.473,2040.67,Rejected,1
APP_00608,William Kirk,27,High School,Salaried,6,4,Single,634564,20950,4,23796,355205,515453,719,2,0,1,3,838530,84,Home,52880.33,45.0,1.321,8134.33,Approved,0
APP_00609,Shawn Norris,51,Diploma,Self-Employed,2,0,Single,656017,11459,2,19830,222506,2013907,750,12,0,7,0,722685,36,Vehicle,54668.08,36.27,1.102,23379.08,Approved,0
APP_00610,Stephen Middleton,61,Graduate,Salaried,32,4,Married,915567,33455,4,34333,500791,2140948,756,25,0,6,0,1054592,48,Medical,76297.25,45.0,1.152,8509.25,Approved,0
APP_00611,Melinda Gutierrez,43,High School,Salaried,12,3,Married,597901,21710,4,22421,180105,373461,734,15,0,5,2,515681,60,Business,49825.08,45.0,0.862,5694.08,Approved,0
APP_00612,Kevin Dean,29,Postgraduate,Salaried,8,0,Single,399808,17557,3,14992,272632,1684113,653,9,0,7,4,55806,48,Vehicle,33317.33,45.0,0.14,768.33,Approved,1
APP_00613,Richard Little,52,Graduate,Salaried,19,1,Married,899246,38909,4,33721,214636,1666726,749,16,0,3,1,935765,12,Home,74937.17,45.0,1.041,2307.17,Approved,1
APP_00614,Maria Lewis,40,Graduate,Salaried,11,0,Single,683211,23673,3,25620,257975,1627053,682,6,0,1,1,368212,120,Personal,56934.25,45.0,0.539,7641.25,Rejected,0
APP_00615,Valerie Phillips,21,Graduate,Salaried,0,0,Single,438158,18731,1,16430,238100,1442130,615,2,0,5,4,164524,12,Vehicle,36513.17,45.0,0.375,1352.17,Rejected,1
APP_00616,Tracy Evans,63,Diploma,Salaried,3,2,Single,287539,7987,2,10782,116659,951622,710,7,0,6,0,137263,120,Medical,23961.58,45.0,0.477,5192.58,Approved,0
APP_00617,Jennifer Mitchell,44,Graduate,Salaried,7,1,Single,792270,22333,1,14186,299538,1334187,838,10,0,6,0,1049437,84,Home,66022.5,21.49,1.325,29503.5,Approved,0
APP_00618,Sean Ruiz,61,High School,Salaried,29,4,Single,850212,30440,1,5450,357077,2579652,705,25,0,7,2,1079832,36,Medical,70851.0,7.69,1.27,34961.0,Approved,0
APP_00619,Regina Wilson,49,Diploma,Business Owner,14,3,Married,1360538,43686,2,28114,301272,5381889,689,7,0,7,0,636959,120,Vehicle,113378.17,24.8,0.468,41578.17,Approved,0
APP_00620,Lisa Whitaker,39,Graduate,Salaried,5,0,Single,776175,20856,2,18065,131180,1849768,613,12,1,8,4,850894,84,Medical,64681.25,27.93,1.096,25760.25,Rejected,1
APP_00621,Michelle Tucker,36,Graduate,Contract,15,0,Married,605665,22344,4,22712,337516,1512200,705,1,0,6,3,368458,12,Education,50472.08,45.0,0.608,5416.08,Rejected,0
APP_00622,Eric Martinez,57,High School,Business Owner,30,1,Married,396185,7555,3,14856,41021,1181228,793,2,0,8,1,327148,24,Business,33015.42,45.0,0.826,10604.42,Approved,0
APP_00623,Katie Carroll,65,Postgraduate,Salaried,30,0,Single,677251,28789,0,0,129685,2001980,731,17,0,7,1,459748,12,Home,56437.58,0.0,0.679,27648.58,Approved,0
APP_00624,Eric Lee,63,High School,Contract,2,4,Married,411965,13294,3,15448,138447,1787477,628,12,0,8,6,228363,24,Home,34330.42,45.0,0.554,5588.42,Rejected,1
APP_00625,John Mcdonald,60,Diploma,Salaried,27,2,Single,671824,25975,1,3325,227981,2610739,651,15,0,1,1,948243,36,Business,55985.33,5.94,1.411,26685.33,Approved,0
APP_00626,Jonathan Roberts,24,Diploma,Contract,4,4,Married,371697,13347,0,0,109182,579169,689,2,0,2,3,321189,24,Vehicle,30974.75,0.0,0.864,17627.75,Approved,0
APP_00627,James Obrien,43,Graduate,Salaried,13,0,Single,427585,8710,0,0,250711,1273860,736,2,0,2,0,174664,24,Medical,35632.08,0.0,0.408,26922.08,Rejected,0
APP_00628,Michael Perez,58,Graduate,Business Owner,34,2,Married,1727286,79163,2,28163,619039,5072191,670,20,0,5,1,1997124,48,Business,143940.5,19.57,1.156,36614.5,Approved,0
APP_00629,Alicia Mcdonald,64,High School,Business Owner,22,3,Married,843382,20181,2,19225,325398,972692,747,25,0,3,0,379498,120,Business,70281.83,27.35,0.45,30875.83,Approved,1
APP_00630,Tonya Gutierrez,23,Graduate,Self-Employed,0,3,Married,411114,13377,1,15416,168309,1001792,585,1,0,1,6,170436,36,Business,34259.5,45.0,0.415,5466.5,Rejected,1
APP_00631,Jessica Lopez,59,Graduate,Contract,34,0,Married,627641,15787,2,17590,67885,1652468,617,24,0,1,3,962116,12,Personal,52303.42,33.63,1.533,18926.42,Rejected,1
APP_00632,Casey Johnson,29,High School,Business Owner,3,3,Single,607606,23556,1,4697,286195,2140476,720,11,0,1,0,440903,36,Business,50633.83,9.28,0.726,22380.83,Approved,0
APP_00633,Joshua Prince,35,Graduate,Salaried,15,1,Married,936181,40663,4,35106,179725,998105,663,17,1,1,1,1277645,36,Personal,78015.08,45.0,1.365,2246.08,Rejected,1
APP_00634,Casey Diaz,40,High School,Salaried,10,3,Married,592246,19384,3,22209,161691,1323515,736,16,0,7,0,278588,24,Medical,49353.83,45.0,0.47,7760.83,Approved,0
APP_00635,Megan Martinez,36,Graduate,Contract,7,1,Married,582369,12376,2,21838,128412,1684951,741,17,0,5,1,383047,12,Personal,48530.75,45.0,0.658,14316.75,Approved,0
APP_00636,Tanya Hawkins,36,Graduate,Salaried,15,0,Single,598316,13327,0,0,207217,1728239,633,4,1,6,3,244834,84,Business,49859.67,0.0,0.409,36532.67,Rejected,0
APP_00637,John Garcia,51,Postgraduate,Salaried,12,2,Single,614634,21076,4,23048,47466,2101594,742,17,0,4,1,432335,24,Home,51219.5,45.0,0.703,7095.5,Approved,0
APP_00638,Cody Bradshaw,64,Graduate,Salaried,19,3,Single,616737,24667,4,23127,170475,1505500,724,12,1,8,1,845204,12,Personal,51394.75,45.0,1.37,3600.75,Rejected,1
APP_00639,Johnny Hunter,34,Diploma,Self-Employed,10,0,Married,750079,31193,4,28127,162322,1939109,615,16,0,1,0,390752,24,Medical,62506.58,45.0,0.521,3186.58,Approved,1
APP_00640,Melissa Ballard,24,Graduate,Salaried,3,0,Married,572766,15035,4,21478,298661,2274442,779,5,0,5,0,209779,36,Medical,47730.5,45.0,0.366,11217.5,Approved,0
APP_00641,Cody Le,29,Diploma,Contract,4,3,Married,654878,24056,4,24557,282007,1845994,573,2,0,6,4,212147,84,Vehicle,54573.17,45.0,0.324,5960.17,Rejected,1
APP_00642,Daniel Ward,41,Graduate,Business Owner,0,3,Single,1535455,52458,1,9671,899574,4006504,682,20,0,6,0,1376975,84,Home,127954.58,7.56,0.897,65825.58,Approved,0
APP_00643,Kevin Mcdonald,34,Graduate,Salaried,4,1,Married,833600,35539,2,29955,494844,2282624,813,15,0,5,0,713079,36,Home,69466.67,43.12,0.855,3972.67,Approved,0
APP_00644,Beth Heath,65,High School,Business Owner,1,1,Married,959390,16203,2,18930,436894,3218214,728,22,0,2,0,1100030,48,Business,79949.17,23.68,1.147,44816.17,Approved,0
APP_00645,Shannon Mcdaniel,54,Diploma,Self-Employed,3,4,Single,912712,19250,3,32082,303221,2428439,803,16,0,2,1,449730,36,Business,76059.33,42.18,0.493,24727.33,Approved,0
APP_00646,Jonathan Martin,22,High School,Salaried,2,3,Single,738881,18084,2,20524,321118,2056669,740,4,0,6,1,490806,48,Medical,61573.42,33.33,0.664,22965.42,Rejected,0
APP_00647,Alexa Rivera,38,Postgraduate,Salaried,10,1,Married,649051,18212,3,23455,234209,1359754,699,8,0,7,0,570122,120,Business,54087.58,43.36,0.878,12420.58,Approved,0
APP_00648,Diana Bernard,56,Postgraduate,Business Owner,16,0,Single,983239,40193,0,0,404251,1491047,804,1,0,5,0,1739303,120,Home,81936.58,0.0,1.769,41743.58,Approved,0
APP_00649,Tammy Salas,34,Postgraduate,Salaried,4,2,Married,476935,18872,0,0,139380,1252606,604,2,0,1,1,209098,60,Home,39744.58,0.0,0.438,20872.58,Approved,0
APP_00650,Johnathan Ramsey,52,Diploma,Salaried,10,0,Married,536605,12532,1,11921,125588,1420006,756,13,0,1,0,829618,48,Personal,44717.08,26.66,1.546,20264.08,Approved,0
APP_00651,Catherine Figueroa,64,High School,Self-Employed,2,1,Married,1040020,34302,0,0,524444,3292243,710,1,0,5,1,1375705,84,Home,86668.33,0.0,1.323,52366.33,Approved,1
APP_00652,Megan Brooks,61,Graduate,Salaried,7,2,Married,707388,18516,3,26527,173083,2437617,703,22,1,5,3,396608,36,Home,58949.0,45.0,0.561,13906.0,Rejected,1
APP_00653,Jermaine Valentine,51,Graduate,Self-Employed,27,4,Married,1030247,46676,3,28280,409166,2340840,696,22,0,5,0,1340103,12,Education,85853.92,32.94,1.301,10897.92,Rejected,0
APP_00654,Robin Perkins,42,Graduate,Self-Employed,18,4,Single,1072145,29799,0,0,299075,2965134,667,5,0,3,3,727294,84,Personal,89345.42,0.0,0.678,59546.42,Approved,0
APP_00655,Danielle Cross,54,Graduate,Self-Employed,5,1,Single,848661,20545,0,0,300209,1909441,661,16,0,3,1,696950,84,Vehicle,70721.75,0.0,0.821,50176.75,Approved,0
APP_00656,Charles Marshall,57,Graduate,Business Owner,18,0,Married,788801,28104,4,29580,348010,2154784,707,23,0,6,0,922141,84,Home,65733.42,45.0,1.169,8049.42,Approved,1
APP_00657,Krystal Lee,42,Graduate,Business Owner,15,4,Single,483715,12502,1,3848,269845,2002546,674,20,0,5,0,610417,12,Vehicle,40309.58,9.55,1.262,23959.58,Approved,0
APP_00658,Matthew Wood,50,Postgraduate,Salaried,13,2,Single,572461,20469,1,10247,115755,1373890,793,1,0,6,0,321680,120,Vehicle,47705.08,21.48,0.562,16989.08,Approved,0
APP_00659,Aimee Jackson,34,High School,Salaried,3,1,Married,519325,18327,1,5590,57247,1253071,774,13,0,5,0,867651,84,Medical,43277.08,12.92,1.671,19360.08,Approved,0
APP_00660,Tina Miller,58,Diploma,Salaried,25,1,Married,537480,17798,4,20155,120049,2111381,506,22,0,7,5,545942,12,Education,44790.0,45.0,1.016,6837.0,Rejected,1
APP_00661,Brian Davidson,48,Graduate,Salaried,9,1,Married,566947,17715,1,3088,152730,959676,663,15,0,4,1,428652,36,Home,47245.58,6.54,0.756,26442.58,Approved,0
APP_00662,James King,23,High School,Business Owner,3,4,Single,1226740,32356,2,29339,509719,6194467,730,2,0,8,0,623373,120,Home,102228.33,28.7,0.508,40533.33,Approved,0
APP_00663,Shelby Stein,31,Graduate,Salaried,9,2,Married,708446,18052,4,26566,213269,2294406,568,10,1,5,4,579558,84,Personal,59037.17,45.0,0.818,14419.17,Rejected,1
APP_00664,Dustin Solis,38,High School,Business Owner,3,1,Married,979228,29442,0,0,372279,2895534,840,13,0,6,0,1638511,36,Personal,81602.33,0.0,1.673,52160.33,Approved,0
APP_00665,Andrew Love,62,High School,Contract,17,2,Single,295925,7022,3,11097,10000,1093204,696,23,0,5,0,218003,120,Personal,24660.42,45.0,0.737,6541.42,Approved,0
APP_00666,Katie Warren,31,High School,Salaried,5,0,Married,857024,27379,2,14905,129497,1672220,709,7,0,1,4,485427,12,Personal,71418.67,20.87,0.566,29134.67,Approved,0
APP_00667,Brian Jackson,21,High School,Salaried,0,0,Married,915161,40658,3,25278,456062,4493792,724,3,0,5,1,274671,24,Personal,76263.42,33.15,0.3,10327.42,Approved,0
APP_00668,Ronald Gonzalez,44,Graduate,Salaried,24,3,Single,551588,18404,3,20684,137580,1306323,697,13,0,7,1,593796,84,Medical,45965.67,45.0,1.077,6877.67,Approved,0
APP_00669,Robert Payne,37,Graduate,Salaried,3,0,Single,709370,26626,3,26601,243250,1102737,663,16,0,1,0,809354,60,Home,59114.17,45.0,1.141,5887.17,Approved,1
APP_00670,Nathaniel Fischer,23,High School,Business Owner,1,2,Married,180000,6246,1,3129,49741,711140,761,2,0,6,1,228400,120,Personal,15000.0,20.86,1.269,5625.0,Approved,1
APP_00671,David Howard,27,Postgraduate,Salaried,6,4,Single,886779,27489,1,15017,568318,3152612,641,3,0,8,1,1060034,24,Home,73898.25,20.32,1.195,31392.25,Approved,0
APP_00672,Charles Wood,62,Postgraduate,Contract,33,4,Married,510726,20450,1,11099,193202,1166824,571,19,1,1,4,357859,48,Business,42560.5,26.08,0.701,11011.5,Rejected,1
APP_00673,Lindsey Mendez,45,Graduate,Salaried,8,3,Married,596891,17969,0,0,237944,1492739,749,13,0,2,2,837062,24,Personal,49740.92,0.0,1.402,31771.92,Approved,0
APP_00674,John Harrison,54,Postgraduate,Salaried,31,4,Married,643293,25798,1,15187,256662,2287479,558,4,0,3,4,1055674,24,Personal,53607.75,28.33,1.641,12622.75,Rejected,1
APP_00675,Casey Wolf,23,Graduate,Salaried,2,1,Married,329863,11396,2,12369,155695,649800,696,5,0,8,2,189653,60,Vehicle,27488.58,45.0,0.575,3723.58,Rejected,1
APP_00676,Sarah Berger,29,Postgraduate,Salaried,0,2,Married,674343,12628,2,23455,254094,2131722,842,3,0,1,0,891256,36,Personal,56195.25,41.74,1.322,20112.25,Approved,0
APP_00677,Patricia Jones,41,High School,Salaried,9,3,Single,602620,25842,2,14675,225225,1107654,717,23,0,4,1,699700,24,Home,50218.33,29.22,1.161,9701.33,Approved,0
APP_00678,Barbara Griffin,44,Graduate,Business Owner,24,0,Single,965359,36043,1,11005,19857,1897150,656,24,0,7,1,105224,36,Business,80446.58,13.68,0.109,33398.58,Approved,0
APP_00679,Terry Maxwell,22,Graduate,Self-Employed,0,1,Single,866758,39415,2,20575,283363,3043290,850,1,0,4,2,1413107,24,Personal,72229.83,28.49,1.63,12239.83,Approved,0
APP_00680,Kimberly Adams,54,Graduate,Contract,27,4,Single,269622,5728,4,10110,123409,651239,657,11,0,6,1,349858,36,Vehicle,22468.5,45.0,1.298,6630.5,Approved,1
APP_00681,Douglas Le,64,Graduate,Contract,23,2,Single,422921,16213,1,15859,76190,378953,669,11,0,2,3,660774,120,Personal,35243.42,45.0,1.562,3171.42,Rejected,1
APP_00682,Brian Adams,41,Graduate,Business Owner,3,4,Married,1099396,35133,0,0,319260,4033226,640,5,1,6,4,1236107,36,Personal,91616.33,0.0,1.124,56483.33,Rejected,1
APP_00683,Lisa Shaw,39,Postgraduate,Salaried,5,1,Married,731779,17409,2,27441,107698,1602735,715,2,1,1,1,544070,24,Business,60981.58,45.0,0.743,16131.58,Rejected,0
APP_00684,Matthew Cox MD,48,Postgraduate,Self-Employed,9,3,Single,372550,12315,2,13970,104659,1295169,547,9,1,2,4,95965,36,Medical,31045.83,45.0,0.258,4760.83,Rejected,1
APP_00685,Laura Carrillo,24,Graduate,Self-Employed,0,4,Married,961853,38547,4,29753,225340,3243174,653,5,0,7,0,460337,36,Education,80154.42,37.12,0.479,11854.42,Approved,1
APP_00686,Thomas Wood,39,Diploma,Salaried,13,0,Single,485695,17263,3,18213,141135,800383,700,12,0,1,1,641500,24,Home,40474.58,45.0,1.321,4998.58,Rejected,1
